Engine_speed_rpm,Engine_torque_Nm,Power_in_kW
1820.25,120.45,219.2491125
1821,123.405,224.720505
1818.25,123.897,225.2757203
1821.25,124.39,226.5452875
1819.75,124.39,226.3587025
1821.75,124.39,226.6074825
1825.75,124.39,227.1050425
1825,124.39,227.01175
1823,124.882,227.659886
1824.25,124.882,227.8159885
1827.5,124.882,228.221855
1823.75,124.882,227.7535475
1825.25,125.375,228.8407188
1824.5,125.375,228.7466875
1828.25,124.882,228.3155165
1828.25,119.465,218.4118863
1826.5,105.675,193.0153875
1825,87.945,160.499625
1825.25,78.587,143.4409218
1823,76.617,139.672791
1823.75,74.647,136.1374663
1826.5,68.738,125.549957
1820.75,64.797,117.9791378
1821.25,64.305,117.1154813
1820.75,64.305,117.0833288
1821.25,63.812,116.217605
1821.5,68.737,125.2044455
1821.75,77.11,140.4751425
1823.75,90.9,165.778875
1824.5,97.795,178.4269775
1824.75,104.197,190.1334758
1823,109.615,199.828145
1826,112.57,205.55282
1830.5,117.987,215.9752035
1829.5,123.897,226.6695615
1828,134.732,246.290096
1829.75,142.12,260.04407
1830,144.09,263.6847
1829.75,147.537,269.9558258
1831.5,149.015,272.9209725
1827.5,149.015,272.3249125
1830.25,149.015,272.7347038
1830,149.015,272.69745
1835.75,149.507,274.4574753
1832.25,149.015,273.0327338
1835.5,149.015,273.5170325
1829.75,149.507,273.5604333
1834.75,149.015,273.4052713
1836.25,149.015,273.6287938
1842,149.015,274.48563
1843.5,139.657,257.4576795
1839,130.793,240.528327
1838.25,130.3,239.523975
1841,126.36,232.62876
1842.75,125.375,231.0347813
1844.75,125.375,231.2855313
1848,125.375,231.693
1845.25,129.315,238.6185038
1846.75,135.717,250.6353698
1843.5,146.06,269.26161
1847.75,153.447,283.5316943
1848.5,161.82,299.12427
1854.25,166.252,308.272771
1849.75,168.715,312.0805713
1845.5,168.715,311.3635325
1856.5,169.207,314.1327955
1856.5,171.67,318.705355
1862.5,172.162,320.651725
1865.75,172.655,322.1310663
1856.5,173.147,321.4474055
1859.25,168.715,313.6833638
1860.75,138.673,258.0357848
1869.5,118.48,221.49836
1859.5,101.242,188.259499
1861.5,84.005,156.3753075
1862.5,74.155,138.1136875
1861,69.23,128.83703
1862,67.26,125.23812
1860.25,67.26,125.120415
1859.5,67.26,125.06997
1859.5,67.26,125.06997
1857.25,67.26,124.918635
1859.25,67.26,125.053155
1854.5,67.26,124.73367
1855,67.26,124.7673
1853,77.11,142.88483
1855,84.99,157.65645
1860.25,89.422,166.3472755
1855.5,95.825,177.8032875
1858,100.257,186.277506
1854.25,101.242,187.7279785
1855.5,104.197,193.3375335
1852.5,105.182,194.849655
1855.5,104.69,194.252295
1854.25,95.825,177.6835063
1854.5,91.392,169.486464
1854.25,91.392,169.463616
1855.25,91.392,169.555008
1856.5,91.392,169.669248
1855.25,91.392,169.555008
1856,90.9,168.7104
1855.5,90.9,168.66495
1856.75,90.9,168.778575
1855.5,90.9,168.66495
1854.5,90.9,168.57405
1854,91.392,169.440768
1855,91.392,169.53216
1855.5,91.392,169.577856
1856.75,91.392,169.692096
1855.5,91.392,169.577856
1854.5,91.392,169.486464
1854,91.392,169.440768
1850.25,91.392,169.098048
1852.75,91.392,169.326528
1852.25,90.9,168.369525
1851.75,90.9,168.324075
1854.5,90.9,168.57405
1855,91.392,169.53216
1856,91.392,169.623552
1856.25,102.227,189.7588688
1858.5,107.152,199.141992
1855.75,114.047,211.6427203
1856.25,119.957,222.6701813
1855,121.435,225.261925
1861.5,123.897,230.6342655
1855.5,125.867,233.5462185
1857.25,129.315,240.1702838
1859.25,131.285,244.0916363
1860.25,132.762,246.9705105
1861.5,133.747,248.9700405
1861.75,133.747,249.0034773
1858.75,133.747,248.6022363
1861.25,135.225,251.6875313
1862.5,136.21,253.691125
1864.25,136.702,254.8467035
1862.25,137.195,255.4913888
1862.25,137.687,256.4076158
1866.25,140.642,262.4731325
1870.75,146.552,274.162154
1871,149.507,279.727597
1870.5,159.85,298.999425
1872.25,163.79,306.6558275
1869.5,165.76,309.88832
1872.5,167.73,314.074425
1878,174.625,327.94575
1885.25,178.072,335.710238
1882.75,181.52,341.75678
1886,182.505,344.20443
1879.25,139.165,261.5258263
1871.25,111.585,208.8034313
1874.25,46.082,86.3691885
1870.75,34.263,64.09750725
1874.75,26.382,49.4596545
1873.75,15.547,29.13119125
1875.25,2.742,5.1419355
1869.75,-5.138,-9.6067755
1857.25,-10.555,-19.60327375
1856.75,-12.033,-22.34227275
1854.5,-13.51,-25.054295
1866,-15.48,-28.88568
1858.75,-17.943,-33.35155125
1856.25,-24.837,-46.10368125
1851.25,-43.553,-80.62749125
1850.75,-43.553,-80.60571475
1850.75,-43.553,-80.60571475
1849.25,-43.553,-80.54038525
1852.25,-43.553,-80.67104425
1845.5,-43.553,-80.3770615
1837.5,-43.553,-80.0286375
1834.75,-17.45,-32.0163875
1847,26.875,49.638125
1854,27.367,50.738418
1822,27.86,50.76092
1817,33.77,61.36009
1842.75,38.695,71.30521125
1815,46.082,83.63883
1829.25,55.44,101.41362
1829.5,58.395,106.8336525
1833,58.395,107.038035
1825.75,59.872,109.311304
1823,59.872,109.146656
1823.75,59.872,109.19156
1822,60.365,109.98503
1822.75,60.365,110.0303038
1823,60.365,110.045395
1824.5,60.365,110.1359425
1824,60.365,110.10576
1822.25,60.365,110.0001213
1818.75,60.365,109.7888438
1819.75,55.44,100.88694
1820,51.5,93.73
1820,50.515,91.9373
1818.5,50.515,91.8615275
1815.75,50.515,91.72261125
1817,50.515,91.785755
1815,50.515,91.684725
1815.25,54.947,99.74254175
1813.75,65.29,118.4197375
1815.5,69.722,126.580291
1814,78.095,141.66433
1815.25,85.975,156.0661188
1810.75,88.93,161.0299975
1814.25,90.9,164.915325
1812.75,92.377,167.4564068
1810.75,93.855,169.9479413
1811.25,103.705,187.8356813
1815.75,109.122,198.1382715
1811.75,113.062,204.8400785
1810.5,114.54,207.37467
1820,114.54,208.4628
1812.25,113.555,205.7900488
1811.25,83.513,151.2629213
1810.5,51.992,94.131516
1809.25,36.232,65.552746
1808.25,27.367,49.48637775
1809.75,26.382,47.7448245
1805.25,15.548,28.068027
1805,5.205,9.395025
1802.75,17.517,31.57877175
1804.25,27.86,50.266405
1805.5,44.112,79.644216
1803,63.32,114.16596
1808.5,104.197,188.4402745
1808.25,132.762,240.0668865
1796.25,157.88,283.59195
1796.5,171.177,307.5194805
1802.75,175.117,315.6921718
1810.25,178.565,323.2472913
1818.5,179.55,326.511675
1824.75,180.042,328.5316395
1818.25,163.79,297.8111675
1815,127.838,232.02597
1815,85.975,156.044625
1809.75,46.082,83.3968995
1811.5,33.77,61.174355
1812.75,27.86,50.503215
1812.75,27.368,49.611342
1811.5,27.86,50.46839
1810.5,27.86,50.44053
1811,27.367,49.561637
1806.5,27.86,50.32909
1807.25,27.86,50.349985
1806.25,33.77,60.9970625
1805.75,38.695,69.87349625
1803,42.142,75.982026
1803,59.872,107.949216
1803,61.35,110.61405
1805.75,61.35,110.7827625
1801.25,39.187,70.58558375
1797.75,28.845,51.85609875
1795.5,22.442,40.294611
1796.25,11.608,20.85087
1793.75,1.265,2.26909375
1786.75,-9.078,-16.2201165
1771.75,-11.048,-19.574294
1799.5,-12.525,-22.5387375
1786,-14.002,-25.007572
1783,-16.465,-29.357095
1780,-19.42,-34.5676
1779.5,-34.195,-60.8500025
1774.25,-43.553,-77.27391025
1772.25,-12.033,-21.32548425
1771.5,27.367,48.4806405
1780.25,27.367,48.72010175
1797.75,27.367,49.19902425
1781.25,26.875,47.87109375
1752.25,27.367,47.95382575
1769.75,27.367,48.43274825
1787.75,27.86,49.806715
1766.25,27.367,48.33696375
1760,27.367,48.16592
1765,27.367,48.302755
1759.75,27.367,48.15907825
1757.25,27.367,48.09066075
1759.25,27.86,49.012705
1758.25,27.86,48.984845
1757,31.307,55.006399
1755.75,34.755,61.02109125
1756.5,38.695,67.9677675
1757.25,43.127,75.78492075
1754.5,49.037,86.0354165
1755.25,50.515,88.66645375
1759,51.5,90.5885
1755.5,52.977,93.0011235
1752.75,52.977,92.85543675
1749,56.425,98.687325
1744.5,58.887,102.7283715
1746.75,60.365,105.4425638
1744.25,60.365,105.2916513
1748.5,60.365,105.5482025
1745.5,60.857,106.2258935
1750,60.857,106.49975
1744,60.857,106.134608
1745.75,60.857,106.2411078
1743.5,60.857,106.1041795
1741.5,60.857,105.9824655
1741.75,60.857,105.9976798
1739,60.857,105.830323
1742.25,60.857,106.0281083
1744.25,61.35,107.0097375
1742.75,61.35,106.9177125
1742.5,61.35,106.902375
1742.25,54.947,95.73141075
1738.75,53.47,92.9709625
1738.25,52.977,92.08727025
1738,52.977,92.074026
1739.5,52.977,92.1534915
1739.75,52.977,92.16673575
1740.5,52.977,92.2064685
1739,52.977,92.127003
1736.5,52.977,91.9945605
1735.25,52.977,91.92833925
1735.75,52.977,91.95482775
1734.75,52.977,91.90185075
1735.5,52.977,91.9415835
1734.5,52.977,91.8886065
1733.75,52.977,91.84887375
1736.5,52.977,91.9945605
1732.75,52.977,91.79589675
1734,52.977,91.862118
1728.5,52.977,91.5707445
1727.75,52.977,91.53101175
1726.75,52.977,91.47803475
1729,52.977,91.597233
1727.75,54.455,94.08462625
1729,55.44,95.85576
1730.25,55.932,96.776343
1730.25,55.932,96.776343
1729,55.932,96.706428
1724.25,56.425,97.29080625
1725.5,56.917,98.2102835
1730,66.767,115.50691
1726.5,70.707,122.0756355
1723.75,73.17,126.1267875
1727.75,74.155,128.1213013
1726.25,78.587,135.6608088
1726.25,82.527,142.4622338
1726.5,83.02,143.33403
1722.5,84.005,144.6986125
1723.75,84.005,144.8036188
1723.25,84.497,145.6094553
1727.25,87.945,151.9030013
1724.75,93.362,161.0261095
1728.75,94.84,163.95465
1727,95.332,164.638364
1725.5,95.825,165.3460375
1722.5,95.825,165.0585625
1723.25,95.825,165.1304313
1725.25,95.332,164.471533
1724.75,95.332,164.423867
1727,95.825,165.489775
1728.25,95.825,165.6095563
1732,95.825,165.9689
1729.25,95.825,165.7053813
1728.5,94.347,163.0787895
1725.5,85.975,148.3498625
1723.5,77.11,132.899085
1722.25,51.5,88.695875
1724,36.725,63.3139
1723.5,27.86,48.01671
1724.25,27.86,48.037605
1722.25,27.86,47.981885
1720.5,27.86,47.93313
1719.5,27.86,47.90527
1717,27.86,47.83562
1717.75,27.86,47.856515
1717,27.86,47.83562
1718.5,27.367,47.0301895
1715.75,27.367,46.95493025
1714.75,27.367,46.92756325
1709.25,27.367,46.77704475
1712.5,27.367,46.8659875
1708.25,27.367,46.74967775
1710.25,27.367,46.80441175
1709.5,27.86,47.62667
1706.5,27.86,47.54309
1705.5,29.337,50.0342535
1701.75,37.71,64.1729925
1703.75,40.665,69.28299375
1700.75,48.545,82.56290875
1704,53.962,91.951248
1705,60.365,102.922325
1704.25,73.662,125.5384635
1703,86.467,147.253301
1707.75,93.855,160.2808763
1699.75,98.287,167.0633283
1701,100.257,170.537157
1702.75,101.242,172.3898155
1703.75,101.242,172.4910575
1701.25,101.735,173.0766688
1702,101.242,172.313884
1701.25,101.735,173.0766688
1708.5,101.735,173.8142475
1705.25,77.11,131.4918275
1703.5,51.992,88.568372
1701.5,39.187,66.6766805
1703,32.785,55.832855
1702.25,31.8,54.13155
1700.25,31.8,54.06795
1703.25,31.307,53.32364775
1701.25,31.307,53.26103375
1699.5,40.665,69.1101675
1695.5,51.007,86.4823685
1696,56.425,95.6968
1699.25,57.902,98.3899735
1699.5,58.395,99.2423025
1698.25,58.395,99.16930875
1695.75,58.395,99.02332125
1697.25,59.38,100.782705
1692.75,63.812,108.017763
1694,64.797,109.766118
1695.5,65.29,110.699195
1695.5,65.29,110.699195
1692.75,65.29,110.5196475
1691.75,65.782,111.2866985
1691.25,65.782,111.2538075
1693,65.782,111.368926
1695.75,66.275,112.3858313
1691,66.275,112.071025
1691.25,66.275,112.0875938
1688.75,66.275,111.9219063
1692.25,66.275,112.1538688
1694,66.275,112.26985
1692.5,66.275,112.1704375
1689.5,66.275,111.9716125
1689,60.365,101.956485
1692.5,57.903,98.0008275
1692.5,51.007,86.3293475
1687,49.037,82.725419
1689.25,52.977,89.49139725
1685.25,59.872,100.899288
1690.25,60.857,102.8635443
1690.5,60.857,102.8787585
1687.75,60.857,102.7114018
1686.5,53.962,91.006913
1684.25,39.68,66.83104
1687,29.338,49.493206
1681.25,18.502,31.1064875
1682.25,8.16,13.72716
1678.5,-2.183,-3.6641655
1671.75,-10.063,-16.82282025
1660.5,-11.54,-19.16217
1682.75,-13.018,-21.9060395
1652.75,-14.988,-24.771417
1651.5,-17.45,-28.818675
1644.75,-21.883,-35.99206425
1639.25,-48.477,-79.46592225
1628.25,-90.34,-147.096105
1613.75,-132.695,-214.1365563
1595.75,-149.44,-238.46888
1586,-150.425,-238.57405
1598.75,-150.425,-240.4919688
1603.25,-150.425,-241.1688813
1597.75,-91.818,-146.7022095
1600,-53.403,-85.4448
1596.5,-47.985,-76.6080525
1589,-44.538,-70.770882
1587.75,8.16,12.95604
1591.5,27.367,43.5545805
1594.75,27.86,44.429735
1613.5,38.695,62.4343825
1584.75,40.172,63.662577
1609.5,43.127,69.4129065
1613.25,54.947,88.64324775
1667.75,58.887,98.20879425
1680,58.887,98.93016
1595.5,59.872,95.525776
1586.5,62.827,99.6750355
1587.75,63.32,100.53633
1586,63.32,100.42552
1584.25,65.782,104.2151335
1585.5,65.782,104.297361
1585,65.782,104.26447
1585.5,66.275,105.0790125
1586,65.782,104.330252
1583.5,65.782,104.165797
1582.25,66.275,104.8636188
1579.25,65.782,103.8862235
1579,65.782,103.869778
1581,65.782,104.001342
1579,65.782,103.869778
1577.5,65.782,103.771105
1578,68.245,107.69061
1578.25,70.707,111.5933228
1581.75,71.2,112.6206
1579.25,71.692,113.219591
1580,71.2,112.496
1579.75,71.692,113.255437
1577.5,71.692,113.09413
1579,67.752,106.980408
1580,56.425,89.1515
1574.75,56.425,88.85526875
1576.25,53.47,84.2820875
1577,49.037,77.331349
1571.5,49.037,77.0616455
1578,49.037,77.380386
1576,49.037,77.282312
1572.25,63.32,99.55487
1576.5,67.752,106.811028
1574.75,68.245,107.4688138
1572.25,70.707,111.1690808
1574.75,74.155,116.7755863
1573.25,74.155,116.6643538
1575.25,75.632,119.139308
1576.25,79.572,125.425365
1576,85.975,135.4966
1580,88.93,140.5094
1587,90.9,144.2583
1610.75,91.885,148.0037638
1624.75,91.392,148.489152
1620.25,90.9,147.280725
1617.75,91.392,147.849408
1605.75,91.392,146.752704
1611.5,91.392,147.278208
1614,91.392,147.506688
1617.5,91.392,147.82656
1620.25,91.392,148.077888
1619.75,91.885,148.8307288
1620.75,91.392,148.123584
1620.75,91.392,148.123584
1615.25,92.377,149.2119493
1611,98.78,159.13458
1622.75,108.63,176.2793325
1658.25,113.062,187.4850615
1609.5,114.54,184.35213
1587.5,121.927,193.5591125
1592.75,126.36,201.25989
1584.75,127.345,201.8099888
1587,127.345,202.096515
1587,125.375,198.970125
1579.25,103.212,162.997551
1583.5,90.408,143.161068
1585.75,69.722,110.5616615
1584.5,59.872,94.867184
1586.5,58.887,93.4242255
1585,58.887,93.335895
1583.25,58.887,93.23284275
1586.5,65.29,103.582585
1583,68.737,108.810671
1581.25,69.722,110.2479125
1584.25,70.707,112.0175648
1579.5,70.707,111.6817065
1580.75,71.692,113.327129
1582.25,72.185,114.2147163
1582,72.185,114.19667
1583.75,72.185,114.3229938
1579.75,72.185,114.0342538
1579.25,73.17,115.5537225
1583,74.155,117.387365
1581.5,75.14,118.83391
1586.25,76.125,120.7532813
1582.75,76.617,121.2655568
1582.75,81.05,128.2818875
1586,81.05,128.5453
1584,83.512,132.283008
1586.25,86.467,137.1582788
1589,87.945,139.744605
1590.25,88.437,140.6369393
1593.75,93.855,149.5814063
1599.25,100.75,161.1244375
1634.75,104.69,171.1419775
1669.5,105.675,176.4244125
1646.25,105.675,173.9674688
1624,110.107,178.813768
1624.25,112.57,182.8418225
1621.25,115.525,187.2949063
1610.25,121.435,195.5407088
1601.25,123.405,197.6022563
1592.75,124.39,198.1221725
1594,125.375,199.84775
1591.5,125.867,200.3173305
1594.25,125.867,200.6634648
1596.75,97.795,156.1541663
1592,78.095,124.32724
1591.5,63.32,100.77378
1590,51.007,81.10113
1590.25,47.56,75.63229
1591.25,47.56,75.67985
1592,47.56,75.71552
1592,50.022,79.635024
1591,63.812,101.524892
1592.75,66.275,105.5595063
1589.75,67.26,106.926585
1590.75,68.245,108.5607338
1591,71.2,113.2792
1590.25,78.587,124.9729768
1591.25,86.96,138.3751
1594.5,93.362,148.865709
1599,99.272,158.735928
1633.5,102.227,166.9878045
1675.5,102.227,171.2813385
1655,104.197,172.446035
1635.5,106.66,174.44243
1643.25,110.107,180.9333278
1649.5,110.6,182.4347
1636.25,113.062,184.9976975
1611.75,117.495,189.3725663
1599.5,124.882,199.748759
1603.25,129.315,207.3242738
1594.75,130.3,207.795925
1597.5,130.3,208.15425
1599,130.792,209.136408
1601,130.792,209.397992
1602,114.047,182.703294
1598.5,82.035,131.1329475
1596.25,67.26,107.363775
1598.25,61.843,98.84057475
1598.5,61.35,98.067975
1601,61.35,98.22135
1599.25,60.857,97.32555725
1596,61.35,97.9146
1593,61.35,97.73055
1598.5,68.737,109.8760945
1598.5,75.632,120.897752
1596,86.96,138.78816
1601.5,96.81,155.041215
1609.5,101.735,163.7424825
1638.5,106.167,173.9546295
1666,108.137,180.156242
1688,111.092,187.523296
1664,110.6,184.0384
1648,111.092,183.079616
1630.25,84.497,137.7512343
1607.75,55.44,89.13366
1604.25,41.65,66.8170125
1600.5,31.307,50.1068535
1604,27.86,44.68744
1597.5,27.86,44.50635
1595.75,31.307,49.95814525
1600.25,39.68,63.49792
1595.75,52.485,83.75293875
1597.5,76.125,121.6096875
1604.25,86.96,139.50558
1647.25,98.287,161.9032608
1708.5,99.765,170.4485025
1689.25,107.645,181.8393163
1676.75,120.942,202.7894985
1704.5,122.912,209.503504
1669,123.405,205.962945
1635,126.36,206.5986
1643.25,129.315,212.4968738
1646,129.807,213.662322
1614,130.3,210.3042
1606.75,130.3,209.359525
1609.75,130.792,210.542422
1611.5,127.345,205.2164675
1608.75,124.883,200.9055263
1611.75,124.882,201.2785635
1607.5,124.882,200.747815
1607,125.375,201.477625
1613.5,124.882,201.497107
1611.25,124.882,201.2161225
1611.5,125.375,202.0418125
1615.5,125.375,202.5433125
1616,125.375,202.606
1616.75,125.375,202.7000313
1616.25,125.375,202.6373438
1621,125.375,203.232875
1620.75,125.375,203.2015313
1616,108.137,174.749392
1617.25,77.11,124.7061475
1618,59.873,96.874514
1615,57.41,92.71715
1617,56.917,92.034789
1618.25,52.977,85.73003025
1616,44.112,71.284992
1616.75,34.755,56.19014625
1615.5,30.815,49.7816325
1611.75,27.86,44.903355
1613.75,27.86,44.959075
1611.25,27.367,44.09507875
1608,27.367,44.006136
1613.5,27.367,44.1566545
1609.5,27.367,44.0471865
1609.75,21.95,35.3340125
1605.75,11.607,18.63794025
1604.25,0.773,1.24008525
1598.25,-9.078,-14.5089135
1582.25,-11.048,-17.480698
1610.75,-12.525,-20.17464375
1593.25,-14.003,-22.31027975
1595,-16.465,-26.261675
1591.25,-19.42,-30.902075
1594.5,-33.21,-52.953345
1587.25,-72.118,-114.4692955
1583.75,-77.043,-122.0168513
1582.5,-81.475,-128.9341875
1574,-87.385,-137.54399
1564,-100.19,-156.69716
1563.5,-113.98,-178.20773
1560,-128.755,-200.8578
1557.75,-143.037,-222.8158868
1554.75,-150.425,-233.8732688
1546.25,-150.425,-232.5946563
1542.75,-149.933,-231.3091358
1539.75,-149.933,-230.8593368
1531.75,-149.933,-229.6598728
1527.75,-149.933,-229.0601408
1523.75,-149.933,-228.4604088
1522.75,-149.933,-228.3104758
1512,-133.187,-201.378744
1514.75,-101.175,-153.2548313
1515.25,-56.358,-85.3964595
1512,-50.448,-76.277376
1503.5,-47,-70.6645
1503.5,-46.508,-69.924778
1501.5,-21.883,-32.8573245
1508.75,25.397,38.31772375
1501.5,24.905,37.3948575
1513.25,14.07,21.2914275
1503,3.727,5.601681
1458.5,-6.615,-9.6479775
1522.5,-10.555,-16.0699875
1462.5,-12.033,-17.5982625
1519.75,-13.51,-20.5318225
1485.75,-15.973,-23.73188475
1480,-18.435,-27.2838
1482.5,-27.3,-40.47225
1478.75,-49.463,-73.14341125
1481.75,-50.94,-75.480345
